lemma	inflected	label	hits
締める	締めさせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	1
締める	締めさせられた	V;PST;PFV;CAUS;PASS	3,770
締める	締めさせられなかった	V;PST;PFV;CAUS;PASS;NEG	0
締める	締めさせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	2,100
締める	締めさせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	0
締める	お締めになる	V;FORM;ELEV;PRS;IPFV	3
締める	お締めにならない	V;FORM;ELEV;PRS;IPFV;NEG	1,820
締める	お締めになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	26,300
締める	お締めになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	1
締める	お締めになった	V;FORM;ELEV;PST;PFV	3,700
締める	お締めにならなかった	V;FORM;ELEV;PST;PFV;NEG	0
締める	お締めになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	8
締める	お締めになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	0
締める	お締めする	V;FORM;HUMB;PRS;IPFV	9
締める	お締めしない	V;FORM;HUMB;PRS;IPFV;NEG	2
締める	お締めします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	2,380
締める	お締めしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	0
締める	お締めした	V;FORM;HUMB;PST;PFV	4
締める	お締めしなかった	V;FORM;HUMB;PST;PFV;NEG	0
締める	お締めしました	V;FORM;HUMB;PST;PFV;POL;FOREG	2
締める	お締めしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
締める	締めさせていただく	V;FORM;HUMB;PRS;IPFV;PERM	16,800
締める	締めさせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	1
締める	締めさせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	65,600
締める	締めさせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0
締める	締めさせていただいた	V;FORM;HUMB;PST;PFV;PERM	9,420
締める	締めさせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
締める	締めさせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	31,800
締める	締めさせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
知る	知る	V;PRS;IPFV	468,000,000
知る	知らない	V;PRS;IPFV;NEG	185,000,000
知る	知らないです	V;PRS;IPFV;POL;NEG;COL	57,400,000
知る	知ります	V;PRS;IPFV;POL;FOREG	555,000
知る	知りません	V;PRS;IPFV;POL;FOREG;NEG	25,700,000
知る	知るだろう	V;PRS;IPFV;PROSP	59,200
知る	知らないだろう	V;PRS;IPFV;PROSP;NEG	16,900,000
知る	知るでしょう	V;PRS;IPFV;PROSP;POL	211,000
知る	知らないでしょう	V;PRS;IPFV;PROSP;POL;NEG	29,400,000
知る	知った	V;PST;PFV	83,400,000
知る	知らなかった	V;PST;PFV;NEG	40,400,000
知る	知りました	V;PST;PFV;POL;FOREG	23,300,000
知る	知りませんでした	V;PST;PFV;POL;FOREG;NEG	22,800,000
知る	知っただろう	V;PST;PFV;PROSP	20,200
知る	知らなかっただろう	V;PST;PFV;PROSP;NEG	263,000
知る	知ったでしょう	V;PST;PFV;PROSP;POL	1,280,000
知る	知らなかったでしょう	V;PST;PFV;PROSP;POL;NEG	1,770,000
知る	知ろう	V;INTEN	33,200,000
知る	知りましょう	V;INTEN;POL;FOREG	853,000
知る	知りたい	V;PRS;IPFV;OPT;1	220,000,000
知る	知りたくない	V;PRS;IPFV;OPT;NEG;1	13,500,000
知る	知りたいです	V;PRS;IPFV;OPT;POL;1	47,100,000
知る	知りたくないです	V;PRS;IPFV;OPT;POL;NEG;1	10,900,000
知る	知りたかった	V;PST;PFV;OPT;1	6,970,000
知る	知りたくなかった	V;PST;PFV;OPT;NEG;1	631,000
知る	知りたかったです	V;PST;PFV;OPT;POL;1	2,910,000
知る	知りたくなかったです	V;PST;PFV;OPT;POL;NEG;1	357,000
知る	知りたがる	V;PRS;IPFV;OPT;3	476,000
知る	知りたがらない	V;PRS;IPFV;OPT;NEG;3	45,600
知る	知りたがります	V;PRS;IPFV;OPT;POL;FOREG;3	286,000
知る	知りたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	272,000
知る	知りたがった	V;PST;PFV;OPT;3	1,280,000
知る	知りたがらなかった	V;PST;PFV;OPT;NEG;3	3,230
知る	知りたがりました	V;PST;PFV;OPT;POL;FOREG;3	274,000
知る	知りたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	271,000
知る	知れ	V;IMP;OBLIG	61,900,000
知る	知りな	V;IMP;OBLIG;COL	174,000
知る	知りなさい	V;IMP;OBLIG;POL	371,000
知る	知って	V;IMP;COL	376,000,000
知る	知ってください	V;IMP;POL	134,000,000
知る	お知りください	V;FORM;IMP;POL	1,570
知る	知るな	V;IMP;OBLIG;NEG	198,000
知る	知らないで	V;IMP;NEG;COL	37,200,000
知る	知らないでください	V;IMP;POL;NEG	8,750,000
知る	お知りにならないでください	V;FORM;IMP;POL;NEG	0
知る	知れる	V;PRS;IPFV;POT	9,650,000
知る	知れない	V;PRS;IPFV;POT;NEG	35,600,000
知る	知れます	V;PRS;IPFV;POT;POL;FOREG	2,000,000
知る	知れません	V;PRS;IPFV;POT;POL;FOREG;NEG	35,700,000
知る	知れた	V;PST;PFV;POT	36,800,000
知る	知れなかった	V;PST;PFV;POT;NEG	858,000
知る	知れました	V;PST;PFV;POT;POL;FOREG	242,000
知る	知れませんでした	V;PST;PFV;POT;POL;FOREG;NEG	13,500,000
知る	知られる	V;PRS;IPFV;PASS	68,100,000
知る	知られない	V;PRS;IPFV;PASS;NEG	44,900,000
知る	知られます	V;PRS;IPFV;PASS;POL;FOREG	30,500,000
知る	知られません	V;PRS;IPFV;PASS;POL;FOREG;NEG	5,990,000
知る	知られた	V;PST;PFV;PASS	67,500,000
知る	知られなかった	V;PST;PFV;PASS;NEG	6,230,000
知る	知られました	V;PST;PFV;PASS;POL;FOREG	12,600,000
知る	知られませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	1,540,000
知る	知られる	V;PRS;IPFV;ELEV	68,100,000
知る	知られない	V;PRS;IPFV;ELEV;NEG	44,900,000
知る	知られます	V;PRS;IPFV;ELEV;POL;FOREG	30,500,000
知る	知られません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	5,990,000
知る	知られた	V;PST;PFV;ELEV	67,500,000
知る	知られなかった	V;PST;PFV;ELEV;NEG	6,230,000
知る	知られました	V;PST;PFV;ELEV;POL;FOREG	12,600,000
知る	知られませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	1,540,000
知る	知らせる	V;PRS;IPFV;CAUS	26,900,000
知る	知らせない	V;PRS;IPFV;CAUS;NEG	330,000
知る	知らせます	V;PRS;IPFV;CAUS;POL;FOREG	987,000
知る	知らせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	11,400
知る	知らせた	V;PST;PFV;CAUS	1,820,000
知る	知らせなかった	V;PST;PFV;CAUS;NEG	295,000
知る	知らせました	V;PST;PFV;CAUS;POL;FOREG	108,000
知る	知らせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	48,300
知る	知らす	V;PRS;IPFV;CAUS	345,000
知る	知らさない	V;PRS;IPFV;CAUS;NEG	4,080
知る	知らします	V;PRS;IPFV;CAUS;POL;FOREG	44,500
知る	知らしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	459
知る	知らした	V;PST;PFV;CAUS	11,800
知る	知らさなかった	V;PST;PFV;CAUS;NEG	1,950
知る	知らしました	V;PST;PFV;CAUS;POL;FOREG	1,970
知る	知らしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	6
知る	知らせられる	V;PRS;IPFV;CAUS;PASS	218,000
知る	知らせられない	V;PRS;IPFV;CAUS;PASS;NEG	42,700
知る	知らせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	86,100
知る	知らせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	2,900
知る	知らせられた	V;PST;PFV;CAUS;PASS	53,100
知る	知らせられなかった	V;PST;PFV;CAUS;PASS;NEG	8,580
知る	知らせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	19,000
知る	知らせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	1,160
知る	知らされる	V;PRS;IPFV;CAUS;PASS	11,900,000
知る	知らされない	V;PRS;IPFV;CAUS;PASS;NEG	481,000
知る	知らされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	1,320,000
知る	知らされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	277,000
知る	知らされた	V;PST;PFV;CAUS;PASS	9,690,000
知る	知らされなかった	V;PST;PFV;CAUS;PASS;NEG	489,000
知る	知らされました	V;PST;PFV;CAUS;PASS;POL;FOREG	1,690,000
知る	知らされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	468,000
知る	お知りになる	V;FORM;ELEV;PRS;IPFV	1,120,000
知る	お知りにならない	V;FORM;ELEV;PRS;IPFV;NEG	108,000
知る	お知りになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	841,000
知る	お知りになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	106,000
知る	お知りになった	V;FORM;ELEV;PST;PFV	456,000
知る	お知りにならなかった	V;FORM;ELEV;PST;PFV;NEG	10,300
知る	お知りになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	312,000
知る	お知りになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	10
知る	お知りする	V;FORM;HUMB;PRS;IPFV	95
知る	お知りしない	V;FORM;HUMB;PRS;IPFV;NEG	0
知る	お知りします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	439
知る	お知りしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	2
知る	お知りした	V;FORM;HUMB;PST;PFV	45
知る	お知りしなかった	V;FORM;HUMB;PST;PFV;NEG	0
知る	お知りしました	V;FORM;HUMB;PST;PFV;POL;FOREG	6
知る	お知りしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
知る	知らせていただく	V;FORM;HUMB;PRS;IPFV;PERM	452,000
知る	知らせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	7,460
知る	知らせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	659,000
知る	知らせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	6
知る	知らせていただいた	V;FORM;HUMB;PST;PFV;PERM	272,000
知る	知らせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	3
知る	知らせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	494,000
知る	知らせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
吸う	吸う	V;PRS;IPFV	27,500,000
吸う	吸わない	V;PRS;IPFV;NEG	5,140,000
吸う	吸わないです	V;PRS;IPFV;POL;NEG;COL	1,530,000
吸う	吸います	V;PRS;IPFV;POL;FOREG	8,640,000
吸う	吸いません	V;PRS;IPFV;POL;FOREG;NEG	27,800,000
吸う	吸うだろう	V;PRS;IPFV;PROSP	69,100
吸う	吸わないだろう	V;PRS;IPFV;PROSP;NEG	387,000
吸う	吸うでしょう	V;PRS;IPFV;PROSP;POL	152,000
吸う	吸わないでしょう	V;PRS;IPFV;PROSP;POL;NEG	200,000
吸う	吸った	V;PST;PFV	9,650,000
吸う	吸わなかった	V;PST;PFV;NEG	503,000
吸う	吸いました	V;PST;PFV;POL;FOREG	545,000
吸う	吸いませんでした	V;PST;PFV;POL;FOREG;NEG	562,000
吸う	吸っただろう	V;PST;PFV;PROSP	1,420
吸う	吸わなかっただろう	V;PST;PFV;PROSP;NEG	489
吸う	吸ったでしょう	V;PST;PFV;PROSP;POL	49,700
吸う	吸わなかったでしょう	V;PST;PFV;PROSP;POL;NEG	1,510
吸う	吸おう	V;INTEN	346,000
吸う	吸いましょう	V;INTEN;POL;FOREG	30,400
吸う	吸いたい	V;PRS;IPFV;OPT;1	1,560,000
吸う	吸いたくない	V;PRS;IPFV;OPT;NEG;1	90,500
吸う	吸いたいです	V;PRS;IPFV;OPT;POL;1	486,000
吸う	吸いたくないです	V;PRS;IPFV;OPT;POL;NEG;1	35,100
吸う	吸いたかった	V;PST;PFV;OPT;1	253,000
吸う	吸いたくなかった	V;PST;PFV;OPT;NEG;1	73,900
吸う	吸いたかったです	V;PST;PFV;OPT;POL;1	9,310
吸う	吸いたくなかったです	V;PST;PFV;OPT;POL;NEG;1	6
吸う	吸いたがる	V;PRS;IPFV;OPT;3	82,300
吸う	吸いたがらない	V;PRS;IPFV;OPT;NEG;3	1,520
吸う	吸いたがります	V;PRS;IPFV;OPT;POL;FOREG;3	3,570
吸う	吸いたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	150
吸う	吸いたがった	V;PST;PFV;OPT;3	263
吸う	吸いたがらなかった	V;PST;PFV;OPT;NEG;3	146
吸う	吸いたがりました	V;PST;PFV;OPT;POL;FOREG;3	1,530
吸う	吸いたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	5
吸う	吸え	V;IMP;OBLIG	9,100,000
吸う	吸いな	V;IMP;OBLIG;COL	49,900
吸う	吸いなさい	V;IMP;OBLIG;POL	49,600
吸う	吸って	V;IMP;COL	47,500,000
吸う	吸ってください	V;IMP;POL	15,000,000
吸う	お吸いください	V;FORM;IMP;POL	7,390
吸う	吸うな	V;IMP;OBLIG;NEG	354,000
吸う	吸わないで	V;IMP;NEG;COL	542,000
吸う	吸わないでください	V;IMP;POL;NEG	763,000
吸う	お吸いにならないでください	V;FORM;IMP;POL;NEG	422
吸う	吸える	V;PRS;IPFV;POT	2,790,000
吸う	吸えない	V;PRS;IPFV;POT;NEG	2,610,000
吸う	吸えます	V;PRS;IPFV;POT;POL;FOREG	3,660,000
吸う	吸えません	V;PRS;IPFV;POT;POL;FOREG;NEG	1,130,000
吸う	吸えた	V;PST;PFV;POT	781,000
吸う	吸えなかった	V;PST;PFV;POT;NEG	452,000
吸う	吸えました	V;PST;PFV;POT;POL;FOREG	1,050,000
吸う	吸えませんでした	V;PST;PFV;POT;POL;FOREG;NEG	690,000
吸う	吸われる	V;PRS;IPFV;PASS	2,750,000
吸う	吸われない	V;PRS;IPFV;PASS;NEG	597,000
吸う	吸われます	V;PRS;IPFV;PASS;POL;FOREG	333,000
吸う	吸われません	V;PRS;IPFV;PASS;POL;FOREG;NEG	89,400
吸う	吸われた	V;PST;PFV;PASS	1,950,000
吸う	吸われなかった	V;PST;PFV;PASS;NEG	88,200
吸う	吸われました	V;PST;PFV;PASS;POL;FOREG	470,000
吸う	吸われませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	80,800
吸う	吸われる	V;PRS;IPFV;ELEV	2,750,000
吸う	吸われない	V;PRS;IPFV;ELEV;NEG	597,000
吸う	吸われます	V;PRS;IPFV;ELEV;POL;FOREG	333,000
吸う	吸われません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	89,400
吸う	吸われた	V;PST;PFV;ELEV	1,950,000
吸う	吸われなかった	V;PST;PFV;ELEV;NEG	88,200
吸う	吸われました	V;PST;PFV;ELEV;POL;FOREG	470,000
吸う	吸われませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	80,800
吸う	吸わせる	V;PRS;IPFV;CAUS	2,260,000
吸う	吸わせない	V;PRS;IPFV;CAUS;NEG	80,600
吸う	吸わせます	V;PRS;IPFV;CAUS;POL;FOREG	1,980,000
吸う	吸わせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	11,600
吸う	吸わせた	V;PST;PFV;CAUS	604,000
吸う	吸わせなかった	V;PST;PFV;CAUS;NEG	6,500
吸う	吸わせました	V;PST;PFV;CAUS;POL;FOREG	295,000
吸う	吸わせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	1,720
吸う	吸わす	V;PRS;IPFV;CAUS	101,000
吸う	吸わします	V;PRS;IPFV;CAUS;POL;FOREG	123,000
吸う	吸わしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	7
吸う	吸わした	V;PST;PFV;CAUS	7,160
吸う	吸わさなかった	V;PST;PFV;CAUS;NEG	6
吸う	吸わしました	V;PST;PFV;CAUS;POL;FOREG	112
吸う	吸わしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	2
吸う	吸わせられる	V;PRS;IPFV;CAUS;PASS	35,600
吸う	吸わせられない	V;PRS;IPFV;CAUS;PASS;NEG	4,390
吸う	吸わせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	29,400
吸う	吸わせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	9,560
吸う	吸わせられた	V;PST;PFV;CAUS;PASS	2,410
吸う	吸わせられなかった	V;PST;PFV;CAUS;PASS;NEG	7,730
吸う	吸わせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	8,090
吸う	吸わせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	12,000
吸う	吸わされる	V;PRS;IPFV;CAUS;PASS	340,000
吸う	吸わされない	V;PRS;IPFV;CAUS;PASS;NEG	2,550
吸う	吸わされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	11,700
吸う	吸わされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	4
吸う	吸わされた	V;PST;PFV;CAUS;PASS	285,000
吸う	吸わされなかった	V;PST;PFV;CAUS;PASS;NEG	9
吸う	吸わされました	V;PST;PFV;CAUS;PASS;POL;FOREG	89,700
吸う	吸わされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	4
吸う	お吸いになる	V;FORM;ELEV;PRS;IPFV	13,000
吸う	お吸いにならない	V;FORM;ELEV;PRS;IPFV;NEG	2,540
吸う	お吸いになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	7,510
吸う	お吸いになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	1,100
吸う	お吸いになった	V;FORM;ELEV;PST;PFV	3,660
吸う	お吸いにならなかった	V;FORM;ELEV;PST;PFV;NEG	9
吸う	お吸いになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	4
吸う	お吸いになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	2
吸う	お吸いする	V;FORM;HUMB;PRS;IPFV	5
吸う	お吸いしない	V;FORM;HUMB;PRS;IPFV;NEG	0
吸う	お吸いします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	10
吸う	お吸いしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	0
吸う	お吸いした	V;FORM;HUMB;PST;PFV	2
吸う	お吸いしなかった	V;FORM;HUMB;PST;PFV;NEG	0
吸う	お吸いしました	V;FORM;HUMB;PST;PFV;POL;FOREG	0
吸う	お吸いしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
吸う	吸わせていただく	V;FORM;HUMB;PRS;IPFV;PERM	24,900
吸う	吸わせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	1
吸う	吸わせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	52,700
吸う	吸わせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	1
吸う	吸わせていただいた	V;FORM;HUMB;PST;PFV;PERM	39,900
吸う	吸わせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
吸う	吸わせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	334,000
吸う	吸わせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
住む	住む	V;PRS;IPFV	77,600,000
住む	住まない	V;PRS;IPFV;NEG	1,190,000
住む	住まないです	V;PRS;IPFV;POL;NEG;COL	121,000
住む	住みます	V;PRS;IPFV;POL;FOREG	544,000
住む	住みません	V;PRS;IPFV;POL;FOREG;NEG	80,600
住む	住むだろう	V;PRS;IPFV;PROSP	25,200
住む	住まないだろう	V;PRS;IPFV;PROSP;NEG	205,000
住む	住むでしょう	V;PRS;IPFV;PROSP;POL	16,600
住む	住まないでしょう	V;PRS;IPFV;PROSP;POL;NEG	55,100
住む	住んだ	V;PST;PFV	16,300,000
住む	住まなかった	V;PST;PFV;NEG	67,200
住む	住みました	V;PST;PFV;POL;FOREG	489,000
住む	住みませんでした	V;PST;PFV;POL;FOREG;NEG	26,700
住む	住んだだろう	V;PST;PFV;PROSP	7,180
住む	住まなかっただろう	V;PST;PFV;PROSP;NEG	2,350
住む	住んだでしょう	V;PST;PFV;PROSP;POL	7,660
住む	住まなかったでしょう	V;PST;PFV;PROSP;POL;NEG	964
住む	住もう	V;INTEN	1,370,000
住む	住みましょう	V;INTEN;POL;FOREG	30,000
住む	住みたい	V;PRS;IPFV;OPT;1	20,900,000
住む	住みたくない	V;PRS;IPFV;OPT;NEG;1	396,000
住む	住みたいです	V;PRS;IPFV;OPT;POL;1	10,500,000
住む	住みたくないです	V;PRS;IPFV;OPT;POL;NEG;1	160,000
住む	住みたかった	V;PST;PFV;OPT;1	326,000
住む	住みたくなかった	V;PST;PFV;OPT;NEG;1	78,800
住む	住みたかったです	V;PST;PFV;OPT;POL;1	146,000
住む	住みたくなかったです	V;PST;PFV;OPT;POL;NEG;1	5,020
住む	住みたがる	V;PRS;IPFV;OPT;3	164,000
住む	住みたがらない	V;PRS;IPFV;OPT;NEG;3	9,240
住む	住みたがります	V;PRS;IPFV;OPT;POL;FOREG;3	11,200
住む	住みたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	5,840
住む	住みたがった	V;PST;PFV;OPT;3	3,890
住む	住みたがらなかった	V;PST;PFV;OPT;NEG;3	975
住む	住みたがりました	V;PST;PFV;OPT;POL;FOREG;3	679
住む	住みたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	1,500
住む	住め	V;IMP;OBLIG	7,100,000
住む	住みな	V;IMP;OBLIG;COL	191,000
住む	住みなさい	V;IMP;OBLIG;POL	74,500
住む	住んで	V;IMP;COL	69,800,000
住む	住んでください	V;IMP;POL	6,770,000
住む	お住みください	V;FORM;IMP;POL	2,560
住む	住むな	V;IMP;OBLIG;NEG	248,000
住む	住まないで	V;IMP;NEG;COL	361,000
住む	住まないでください	V;IMP;POL;NEG	175,000
住む	お住みにならないでください	V;FORM;IMP;POL;NEG	0
住む	住める	V;PRS;IPFV;POT	6,160,000
住む	住めない	V;PRS;IPFV;POT;NEG	5,690,000
住む	住めます	V;PRS;IPFV;POT;POL;FOREG	3,440,000
住む	住めません	V;PRS;IPFV;POT;POL;FOREG;NEG	302,000
住む	住めた	V;PST;PFV;POT	237,000
住む	住めなかった	V;PST;PFV;POT;NEG	103,000
住む	住めました	V;PST;PFV;POT;POL;FOREG	4,240
住む	住めませんでした	V;PST;PFV;POT;POL;FOREG;NEG	130,000
住む	住まれる	V;PRS;IPFV;PASS	51,300
住む	住まれない	V;PRS;IPFV;PASS;NEG	14,100
住む	住まれます	V;PRS;IPFV;PASS;POL;FOREG	18,500
住む	住まれません	V;PRS;IPFV;PASS;POL;FOREG;NEG	1,490
住む	住まれた	V;PST;PFV;PASS	21,500
住む	住まれなかった	V;PST;PFV;PASS;NEG	388
住む	住まれました	V;PST;PFV;PASS;POL;FOREG	19,000
住む	住まれませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	6
住む	住まれる	V;PRS;IPFV;ELEV	51,300
住む	住まれない	V;PRS;IPFV;ELEV;NEG	14,100
住む	住まれます	V;PRS;IPFV;ELEV;POL;FOREG	18,500
住む	住まれません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	1,490
住む	住まれた	V;PST;PFV;ELEV	21,500
住む	住まれなかった	V;PST;PFV;ELEV;NEG	388
住む	住まれました	V;PST;PFV;ELEV;POL;FOREG	19,000
住む	住まれませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	6
住む	住ませる	V;PRS;IPFV;CAUS	205,000
住む	住ませない	V;PRS;IPFV;CAUS;NEG	16,100
住む	住ませます	V;PRS;IPFV;CAUS;POL;FOREG	1,070
住む	住ませません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	592
住む	住ませた	V;PST;PFV;CAUS	14,000
住む	住ませなかった	V;PST;PFV;CAUS;NEG	277
住む	住ませました	V;PST;PFV;CAUS;POL;FOREG	2,700
住む	住ませませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	4
住む	住ます	V;PRS;IPFV;CAUS	6,860
住む	住まさない	V;PRS;IPFV;CAUS;NEG	208
住む	住まします	V;PRS;IPFV;CAUS;POL;FOREG	337
住む	住ましません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	5
住む	住ました	V;PST;PFV;CAUS	4,990
住む	住ましました	V;PST;PFV;CAUS;POL;FOREG	4
住む	住ましませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	1
住む	住ませられる	V;PRS;IPFV;CAUS;PASS	2,900
住む	住ませられない	V;PRS;IPFV;CAUS;PASS;NEG	1,940
住む	住ませられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	1,470
住む	住ませられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	755
住む	住ませられた	V;PST;PFV;CAUS;PASS	383
住む	住ませられなかった	V;PST;PFV;CAUS;PASS;NEG	6
住む	住ませられました	V;PST;PFV;CAUS;PASS;POL;FOREG	4
住む	住ませられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	1
住む	住まされる	V;PRS;IPFV;CAUS;PASS	6,210
住む	住まされない	V;PRS;IPFV;CAUS;PASS;NEG	112
住む	住まされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	514
住む	住まされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	6
住む	住まされた	V;PST;PFV;CAUS;PASS	9,400
住む	住まされなかった	V;PST;PFV;CAUS;PASS;NEG	1
住む	住まされました	V;PST;PFV;CAUS;PASS;POL;FOREG	550
住む	住まされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	1
住む	お住みになる	V;FORM;ELEV;PRS;IPFV	12,900
住む	お住みにならない	V;FORM;ELEV;PRS;IPFV;NEG	2,330
住む	お住みになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	20,400
住む	お住みになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	2,640
住む	お住みになった	V;FORM;ELEV;PST;PFV	10,800
住む	お住みにならなかった	V;FORM;ELEV;PST;PFV;NEG	8
住む	お住みになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	4,750
住む	お住みになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	1
住む	お住みする	V;FORM;HUMB;PRS;IPFV	10
住む	お住みしない	V;FORM;HUMB;PRS;IPFV;NEG	0
住む	お住みします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	2
住む	お住みしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	0
住む	お住みした	V;FORM;HUMB;PST;PFV	0
住む	お住みしなかった	V;FORM;HUMB;PST;PFV;NEG	0
住む	お住みしました	V;FORM;HUMB;PST;PFV;POL;FOREG	1
住む	お住みしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
住む	住ませていただく	V;FORM;HUMB;PRS;IPFV;PERM	103,000
住む	住ませていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	0
住む	住ませていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	12,400
住む	住ませていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0
住む	住ませていただいた	V;FORM;HUMB;PST;PFV;PERM	4,170
